Iteration No: 1 started. Evaluating function at random point.
0.8853664864611531 85 1
100000.0
Epoch 78/3000 | val_loss: 1.6217 - val_rmse: 1.2735 - val_mae: 1.0857 - took 0.8 sec
Epoch 79/3000 | val_loss: 1.6216 - val_rmse: 1.2734 - val_mae: 1.0856 - took 0.8 sec
Epoch 80/3000 | val_loss: 1.6215 - val_rmse: 1.2734 - val_mae: 1.0856 - took 0.8 sec
Epoch 81/3000 | val_loss: 1.6214 - val_rmse: 1.2733 - val_mae: 1.0856 - took 0.8 sec
Epoch 82/3000 | val_loss: 1.6213 - val_rmse: 1.2733 - val_mae: 1.0855 - took 0.8 sec
Epoch 83/3000 | val_loss: 1.6212 - val_rmse: 1.2732 - val_mae: 1.0855 - took 0.7 sec
Epoch 84/3000 | val_loss: 1.6211 - val_rmse: 1.2732 - val_mae: 1.0855 - took 0.7 sec
Epoch 85/3000 | val_loss: 1.6210 - val_rmse: 1.2732 - val_mae: 1.0854 - took 0.7 sec
Epoch 86/3000 | val_loss: 1.6209 - val_rmse: 1.2731 - val_mae: 1.0854 - took 0.7 sec
Epoch 87/3000 | val_loss: 1.6208 - val_rmse: 1.2731 - val_mae: 1.0854 - took 0.7 sec
Epoch 88/3000 | val_loss: 1.6207 - val_rmse: 1.2731 - val_mae: 1.0854 - took 0.7 sec
Epoch 89/3000 | val_loss: 1.6206 - val_rmse: 1.2730 - val_mae: 1.0853 - took 0.7 sec
Epoch 90/3000 | val_loss: 1.6205 - val_rmse: 1.2730 - val_mae: 1.0853 - took 0.7 sec
Epoch 91/3000 | val_loss: 1.6205 - val_rmse: 1.2730 - val_mae: 1.0853 - took 0.7 sec
Epoch 92/3000 | val_loss: 1.6204 - val_rmse: 1.2729 - val_mae: 1.0853 - took 0.7 sec
Epoch 93/3000 | val_loss: 1.6203 - val_rmse: 1.2729 - val_mae: 1.0853 - took 0.7 sec
Epoch 94/3000 | val_loss: 1.6202 - val_rmse: 1.2729 - val_mae: 1.0852 - took 0.8 sec
Epoch 95/3000 | val_loss: 1.6202 - val_rmse: 1.2729 - val_mae: 1.0852 - took 0.8 sec
Epoch 96/3000 | val_loss: 1.6201 - val_rmse: 1.2728 - val_mae: 1.0852 - took 0.7 sec
Epoch 97/3000 | val_loss: 1.6200 - val_rmse: 1.2728 - val_mae: 1.0852 - took 0.7 sec
Epoch 98/3000 | val_loss: 1.6200 - val_rmse: 1.2728 - val_mae: 1.0852 - took 0.7 sec
Epoch 99/3000 | val_loss: 1.6199 - val_rmse: 1.2728 - val_mae: 1.0852 - took 0.7 sec
Epoch 100/3000 | val_loss: 1.6199 - val_rmse: 1.2727 - val_mae: 1.0851 - took 0.7 sec
Epoch 101/3000 | val_loss: 1.6198 - val_rmse: 1.2727 - val_mae: 1.0851 - took 0.7 sec
Epoch 102/3000 | val_loss: 1.6198 - val_rmse: 1.2727 - val_mae: 1.0851 - took 0.7 sec
Epoch 103/3000 | val_loss: 1.6197 - val_rmse: 1.2727 - val_mae: 1.0851 - took 0.7 sec
Epoch 104/3000 | val_loss: 1.6197 - val_rmse: 1.2727 - val_mae: 1.0851 - took 0.8 sec
Epoch 105/3000 | val_loss: 1.6196 - val_rmse: 1.2726 - val_mae: 1.0851 - took 0.7 sec
Epoch 106/3000 | val_loss: 1.6196 - val_rmse: 1.2726 - val_mae: 1.0851 - took 0.7 sec
Epoch 107/3000 | val_loss: 1.6195 - val_rmse: 1.2726 - val_mae: 1.0850 - took 0.8 sec
Epoch 108/3000 | val_loss: 1.6195 - val_rmse: 1.2726 - val_mae: 1.0850 - took 0.7 sec
Epoch 109/3000 | val_loss: 1.6194 - val_rmse: 1.2726 - val_mae: 1.0850 - took 0.7 sec
Epoch 110/3000 | val_loss: 1.6194 - val_rmse: 1.2726 - val_mae: 1.0850 - took 0.7 sec
Epoch 111/3000 | val_loss: 1.6203 - val_rmse: 1.2729 - val_mae: 1.0854 - took 0.7 sec
Epoch 112/3000 | val_loss: 1.6207 - val_rmse: 1.2731 - val_mae: 1.0855 - took 0.7 sec
Epoch 113/3000 | val_loss: 1.6210 - val_rmse: 1.2732 - val_mae: 1.0856 - took 0.7 sec
Epoch 114/3000 | val_loss: 1.6211 - val_rmse: 1.2732 - val_mae: 1.0857 - took 0.7 sec
1.2726418886065347

Done 1 min and 25 sec
Iteration No: 1 ended. Evaluation done at random point.
Time taken: 85.5102
Function value obtained: 1.2726
Current minimum: 1.2726
Iteration No: 2 started. Evaluating function at random point.
0.29426220207499215 65 0
1.2726418886065347
Epoch 1/3000  | val_loss: 14.0651 - val_rmse: 3.7503 - val_mae: 3.5798 - took 0.7 sec
Epoch 2/3000  | val_loss: 13.8133 - val_rmse: 3.7166 - val_mae: 3.5463 - took 0.7 sec
Epoch 3/3000  | val_loss: 11.3311 - val_rmse: 3.3662 - val_mae: 3.1810 - took 0.7 sec
Epoch 4/3000  | val_loss: 5.8234 - val_rmse: 2.4132 - val_mae: 2.0913 - took 0.7 sec
Epoch 5/3000  | val_loss: 3.3861 - val_rmse: 1.8401 - val_mae: 1.4883 - took 0.7 sec
